Gene	0	1	2	3
508	0.000415466	0.000574323	0.000401199	0.000174825
509	0.000284735	0.000357548	0.000466782	0.000485744
510	0.000284735	0.000363348	0.000517269	0.000494482
511	0.00010795	0.000129688	0.000194916	0.000186421
512	0.00010795	0.000100852	0.000134018	0.000167881
513	0.000316055	0.000358174	0.000446537	0.00044058
514	0.000316055	0.000351962	0.000521705	0.000573117
515	0.000261243	0.000351554	0.000416429	0.000408461
516	0.000261243	0.000338413	0.000505064	0.000513778
517	0.000185423	0.000232713	0.000299695	0.00027217
518	0.000185423	0.000213772	0.000286084	0.000306682
519	0.000248113	0.00029432	0.000350299	0.000350546
520	0.000248113	0.000219355	0.000465203	0.000422654
521	0.000522637	0.000519116	0.00068812	0.000662008
522	0.000522637	0.000572929	0.000653859	0.000704648
523	3.69895E-05	4.01532E-05	5.42839E-05	4.22045E-05
524	3.69895E-05	5.61397E-05	3.17335E-05	3.18484E-05
525	0.000231503	0.000255644	0.000307884	0.000308903
526	0.000231503	0.000312206	0.000403843	0.000449459
527	0.0003607	0.000396918	0.000679276	0.001129797
528	0.0003607	0.000444711	0.000553234	0.000285832
529	0.000299953	0.000365644	0.000433782	0.000444059
530	0.000299953	0.000353153	0.000433852	0.000394022
531	0.000232476	0.000201016	0.00016868	0.000111319
532	0.000232476	0.00016399	2.50229E-05	6.30969E-06
533	0.000459849	0.00038172	0.000556572	0.000815234
534	0.000459849	0.000382176	5.4517E-06	5.62436E-06
535	0.000219034	0.000191622	3.48762E-05	4.39708E-06
536	0.000219034	0.000213562	0.000103394	0.000112874
537	0.00023649	0.000219273	0.000232449	0.000207794
538	0.00023649	0.000108594	0.000282648	0.000240783
539	0.000337226	0.000188803	0.000119817	3.81047E-05
540	0.000337226	0.000154471	4.84542E-05	7.70436E-05
541	0.000170177	3.84665E-05	1.38696E-05	1.56147E-06
542	0.000170177	7.62512E-05	1.70583E-06	1.65719E-06
543	0.000248644	0.000264236	0.000176536	8.28874E-05
544	0.000248644	0.000186069	0.000260412	0.000230739
545	0.000311753	0.000213568	4.86646E-05	6.41499E-06
546	0.000311753	0.000347337	0.000115536	8.89804E-05
547	0.000305435	0.000200797	3.65798E-05	2.72727E-06
548	0.000305435	0.00016913	8.92196E-05	4.52635E-05
549	0.000244821	0.000283932	0.000327735	0.000301641
550	0.000244821	0.000212527	0.000276787	0.000141886
551	0.000198186	0.000202723	0.000252169	0.000242336
552	0.000198186	0.000145955	0.000301689	0.000329654
553	0.000269607	0.000272295	0.000348682	0.000315225
554	0.000269607	0.000279139	0.000350267	0.000317099
555	0.000336637	0.000376556	3.58003E-05	2.33672E-06
556	0.000336637	0.000299526	2.323E-05	1.31385E-06
557	0.000162014	0.000160025	0.000214927	0.000189159
558	0.000162014	0.000208948	0.000234392	0.000282352
559	0.000192577	9.34621E-05	2.35238E-06	0
560	0.000192577	0.000173188	1.18683E-05	3.98117E-06
561	4.47386E-05	4.76968E-05	6.33134E-05	5.71011E-05
562	4.47386E-05	0.000101628	3.70827E-05	5.48791E-05
563	0.000212028	0.000211363	0.000258603	0.000250074
564	0.000212028	0.000135276	0.000291092	0.000295965
565	0.000199571	0.000182952	0.000197218	0.00015371
566	0.000199571	7.51363E-05	0.000212329	0.000192401
567	0.000224744	0.000214715	0.000263248	0.00022777
568	0.000224744	0.00010585	0.000256508	0.000244993
569	0.000310031	0.000115238	0	0
570	0.000310031	0.000117151	1.97073E-06	5.93153E-07
571	0.000442022	0.000142404	8.18592E-07	0
572	0.000442022	0.000193876	4.20699E-06	1.56952E-06
573	0.000396597	0.000312008	4.11747E-05	5.34575E-06
574	0.000396597	0.000299356	8.12473E-05	6.96418E-05
575	0.000169817	0.000156323	8.80958E-05	3.24055E-05
576	0.000169817	8.47584E-05	0.000202092	0.000262988
577	0.000253872	0.000273531	0.000311805	0.000275937
578	0.000253872	0.000269588	0.000423108	0.000390375
579	0.000162988	0.000160608	0.000199228	0.000153116
580	0.000162988	0.00021758	0.000166366	0.000122846
581	9.47972E-05	4.66643E-05	3.15358E-06	0
582	9.47972E-05	8.57308E-05	0	0
583	0.000314682	0.000413838	0.000560229	0.000654519
584	0.000314682	0.000362243	0.00050029	0.000456954
585	0.000277378	0.00031131	0.000401288	0.000403509
586	0.000277378	0.000331229	0.000411663	0.000381274
587	0.00030606	0.000323834	0.000366309	0.000355432
588	0.00030606	0.000456064	0.000419531	0.00044862
589	0.000131354	0.000129513	0.000177575	0.000172494
590	0.000131354	0.000181135	0.000113377	9.35321E-05
591	0.000292595	0.000295028	0.000310617	0.000327291
592	0.000292595	0.000256857	0.000372258	0.000410939
593	0.000125863	0.000128824	0.000177865	0.000163362
594	0.000125863	0.000152179	0.000139292	0.000167087
595	0.000292097	0.000313482	0.000385701	0.000336965
596	0.000292097	0.00039059	0.000302691	0.000183205
597	7.61403E-05	7.08283E-05	8.01574E-05	5.02898E-05
598	7.61403E-05	8.93338E-05	5.57934E-05	7.42072E-05
599	0.0001564	0.000131239	4.73986E-05	9.42301E-06
600	0.0001564	8.74176E-05	9.21092E-05	0.000133627
601	0.000286104	0.000302255	0.000308691	0.000236153
602	0.000286104	0.000236292	0.000631472	0.000923055
603	0.000313388	0.000291671	0.000226152	0.000117256
604	0.000313388	0.000297815	0.000327465	0.000343157
605	0.000284499	0.000284191	0.000334198	0.000291671
606	0.000284499	0.000326464	0.000441304	0.000439071
607	0.000279691	0.000302785	0.00030656	0.00027932
608	0.000279691	0.000286297	0.000312161	0.000265272
609	0.000348898	0.000357085	0.000427921	0.000402459
610	0.000348898	0.000395503	0.000339713	0.000274188
611	0.000203268	0.000318498	0.000184872	0.000158745
612	0.000203268	0.000316742	9.63411E-05	4.10023E-05
613	6.13441E-05	5.51389E-05	6.99513E-05	5.03759E-05
614	6.13441E-05	4.87418E-05	3.36477E-05	3.57557E-05
615	0.000266354	0.000272906	0.000348399	0.000349264
616	0.000266354	0.000299525	0.000415557	0.00044296
617	0.000103495	0.000117386	0.000113362	6.39399E-05
618	0.000103495	4.81355E-05	0.00015092	0.000215607
619	6.10684E-05	7.62352E-05	8.55454E-05	7.34143E-05
620	6.10684E-05	2.07254E-05	7.33186E-05	4.93577E-05
621	0.000198617	0.0002519	0.000223111	0.000144822
622	0.000198617	0.000238053	0.000379492	0.000489696
623	0.000112659	0.000212102	0.000218015	0.000168671
624	0.000112659	9.0501E-05	0.000143195	6.82132E-05
625	0.000217049	0.000322226	0.000385563	0.000376032
626	0.000217049	0.000294384	0.000409004	0.000394237
627	0.000329034	0.000337397	0.000292875	0.000216157
628	0.000329034	0.000319537	0.000154643	0.00010637
629	0.000422185	0.00055666	0.000890784	0.001473273
630	0.000422185	0.000549039	0.00049709	0.000242062
631	0.00034893	0.000501219	0.000551069	0.000512831
632	0.00034893	0.000385025	0.000592422	0.000638179
633	9.38124E-05	0.000132888	2.32577E-05	2.77284E-06
634	9.38124E-05	0.000114365	8.06361E-06	5.75072E-06
635	0.000311807	0.000282371	0.000323967	0.000277253
636	0.000311807	0.000375175	0.000229411	0.000217291
637	0.00020214	0.000327314	0.000256381	0.00014529
638	0.00020214	0.000213208	0.00046943	0.00049973
639	8.08829E-05	0.000143347	0.000195631	0.00017621
640	8.08829E-05	0.000100121	0.00010535	7.72952E-05
641	0.000173191	0.000306099	0.000343034	0.00026806
642	0.000173191	0.000147645	0.000392102	0.000317809
643	0.00015204	0.000275966	0.000338068	0.000324358
644	0.00015204	0.000167244	0.000335442	0.000333186
645	0.000172039	0.000331148	0.000323857	0.000266354
646	0.000172039	0.00027191	0.000294469	0.000264723
647	0.00026025	0.000354037	0.000437183	0.000454401
648	0.00026025	0.000448294	0.000519364	0.000511543
649	8.70232E-05	0.000144226	8.81941E-05	3.43216E-05
650	8.70232E-05	7.31021E-05	0.000156346	0.000149262
651	0.000159553	0.000208281	9.12545E-05	2.94328E-05
652	0.000159553	0.000135926	0.000188017	0.000186014
653	0.000191443	0.000340998	0.000406023	0.000399879
654	0.000191443	0.000258846	0.000495851	0.000451219
655	0.00021003	0.00024863	0.000177486	9.88132E-05
656	0.00021003	0.000280111	2.14124E-06	3.95435E-07
657	0.000166899	0.000252573	0.000285474	0.000281047
658	0.000166899	0.000142359	0.000313115	0.000320582
659	0.000394116	0.000498365	0.000113438	1.37025E-05
660	0.000394116	0.000418023	3.68154E-05	3.75655E-06
661	0.000171251	0.00022525	0.000193199	0.000143043
662	0.000171251	0.000151661	0.000155188	0.000109277
663	0.000172795	0.000308313	0.000330395	0.000304583
664	0.000172795	0.000214872	0.000338813	0.000290703
665	0.000170628	0.000278079	0.000352507	0.000320871
666	0.000170628	0.000226561	0.000366641	0.0003489
667	0.000184108	0.000252811	0.000221702	0.000171654
668	0.000184108	0.000158964	0.000252565	0.000193605
669	5.50778E-05	9.94804E-05	0.000140492	0.000105319
670	5.50778E-05	6.6356E-05	9.75587E-05	0.000156294
671	0.000176514	0.000290967	0.000362214	0.000395314
672	0.000176514	0.000275644	0.000355516	0.000309792
673	0.000145249	0.000192423	0.000222677	0.000226011
674	0.000145249	0.000120215	0.00018651	0.000138511
675	0.000145619	0.000301415	0.000353126	0.000335175
676	0.000145619	0.000227775	0.000349692	0.000304906
677	9.17666E-05	7.63993E-05	1.13552E-06	0
678	9.17666E-05	8.33098E-05	5.81688E-06	1.55216E-06
679	0.00018111	6.41864E-05	0	1.96783E-07
680	0.00018111	5.23846E-05	0	4.56108E-07
681	0.000339281	0.000405628	4.70382E-05	1.77781E-06
682	0.000339281	0.000268879	1.21454E-05	4.34979E-07
683	0.000228287	0.000260101	0.000283299	0.000229124
684	0.000228287	0.000232123	0.000237361	0.000210414
685	0.000233495	0.000345036	0.000412194	0.000391622
686	0.000233495	0.000246364	0.000467033	0.000462784
687	0.00024746	0.000334796	0.000338909	0.000280906
688	0.00024746	0.000343667	0.000351948	0.000335702
689	0.000195772	0.000247725	0.000294741	0.000244413
690	0.000195772	0.000142049	0.000234266	0.000147528
691	0.000223792	0.000284871	0.000290361	0.000256096
692	0.000223792	0.000143516	0.000267291	0.000210076
693	0.000291951	0.0003487	0.000441292	0.000443161
694	0.000291951	0.000290733	0.000409497	0.000366883
695	0.000121222	0.000176596	0.000163128	0.000104969
696	0.000121222	8.28124E-05	0.000208037	0.000187587
697	0.000184377	0.000197656	0.000144397	7.15776E-05
698	0.000184377	0.000182693	0.000162382	0.00017624
699	0.000200942	0.000233785	0.000172015	0.000100557
700	0.000200942	0.000185145	0.000197749	0.000193767
701	0.000124579	1.90956E-05	0	0
702	0.000124579	4.26461E-05	0	0
703	0.000214911	0.000271005	0.000300868	0.000264541
704	0.000214911	0.000166906	0.00030583	0.000321316
705	0.000329792	0.000394792	0.000418481	0.000382178
706	0.000329792	0.000330803	0.000447316	0.000357911
707	0.00025186	0.000283512	0.000321612	0.000375962
708	0.00025186	0.000241222	7.16475E-05	2.17257E-05
709	0.000358012	0.000451086	0.000560839	0.000587814
710	0.000358012	0.000414761	0.000542059	0.000636396
711	0.000442171	0.000467088	0.000546379	0.000551912
712	0.000442171	0.000443147	0.000492594	0.000449881
713	0.000303258	0.000428945	0.000488811	0.000489478
714	0.000303258	0.000363687	0.000515362	0.000523426
715	0.000341156	0.000396832	0.000482506	0.00048691
716	0.000341156	0.000469899	0.00043874	0.000284695
717	0.00029601	2.9017E-05	0	0
718	0.00029601	0.000224374	0	4.34979E-07
719	4.978E-05	4.2003E-05	1.84707E-05	9.41154E-06
720	4.978E-05	0.000121466	3.43598E-05	1.61814E-05
721	0.000280756	0.000350751	0.000327233	0.000300614
722	0.000280756	0.000312916	0.000333434	0.000284874
723	0.000359555	0.00029185	0.00011895	5.15658E-05
724	0.000359555	0.000322455	0.000111558	5.98897E-05
725	8.06061E-05	0.000103813	0.000129778	0.000101848
726	8.06061E-05	0.000111472	7.45866E-05	7.54533E-05
727	0.000283365	0.000364806	0.000471981	0.00045552
728	0.000283365	0.000281917	0.000551532	0.000485044
729	0.000378635	0.000309339	0.000155789	5.64983E-05
730	0.000378635	0.000398355	0.000141183	6.82924E-05
731	0.000314903	0.000372449	0.000476945	0.000484115
732	0.000314903	0.000290967	0.000486411	0.000492846
733	0.000386944	0.00046548	0.000574057	0.000561508
734	0.000386944	0.000695285	0.000641508	0.000603914
735	0.000461856	0.000345294	0.000206008	5.65767E-05
736	0.000461856	0.000414891	0.000147719	6.62293E-05
737	0.000251085	0.000206359	0.000113551	4.34331E-05
738	0.000251085	0.000298143	8.90239E-05	3.39117E-05
739	0.000299095	0.000313142	0.000423215	0.000384902
740	0.000299095	0.000383719	0.000452734	0.000381584
741	0.000288755	0.000292367	0.000245584	0.000153259
742	0.000288755	0.000403375	0.000225727	0.000172412
743	0.000148113	0.00011614	6.12762E-05	2.36952E-05
744	0.000148113	0.000106732	5.83546E-05	4.97255E-05
745	0.000301525	0.00038471	0.000461152	0.000457238
746	0.000301525	0.000281685	0.000537248	0.000596345
747	4.42758E-05	4.2918E-05	5.7492E-05	3.96248E-05
748	4.42758E-05	6.5771E-05	2.93649E-05	2.64473E-05
749	0.000170877	5.66876E-05	0	0
750	0.000170877	2.5439E-05	0	0
751	0.000302541	0.000404613	0.00050297	0.000477814
752	0.000302541	0.000440433	0.000405902	0.000357672
753	0.000344593	0.000124791	0	0
754	0.000344593	0.000247263	3.00305E-07	4.74522E-07
755	0.000439884	0.000180212	1.04292E-05	0
756	0.000439884	0.000408598	1.31233E-06	1.21347E-06
757	0.00028288	0.000313229	0.000302456	0.000216509
758	0.00028288	0.000383892	0.000391022	0.000342953
759	0.000510021	0.000486222	1.29466E-05	1.35568E-06
760	0.000510021	0.000566734	9.17465E-06	1.77318E-06
761	0.000198484	0.000276653	0.000435753	0.000654345
762	0.000198484	0.000245079	0.000784277	0.000892654
763	0.000269663	0.000287047	0.000335844	0.000328052
764	0.000269663	0.000207064	0.00033224	0.000348359
765	0.000390342	0.000383717	0.000482867	0.000447457
766	0.000390342	0.000439855	0.000598403	0.000637281
767	0.000243206	0.000220237	0.000236239	0.000230968
768	0.000243206	0.000159369	0.000288143	0.000326041
769	0.000290503	0.000327057	0.000409346	0.000419007
770	0.000290503	0.000292271	0.000355027	0.000351226
771	0.000314812	0.000209376	1.26251E-05	9.59272E-07
772	0.000314812	0.000330501	1.6433E-05	1.8043E-05
773	0.000175629	0.000191698	0.00020158	0.000190188
774	0.000175629	0.00015509	0.000213578	0.000232178
775	0.001049499	0.000922452	0.001455485	0.002107117
776	0.001049499	0.001376491	0.00089659	0.000704787
777	0.000248942	0.000287171	0.000409216	0.000418714
778	0.000248942	0.000349096	0.000479508	0.000571146
779	0.000330003	0.00038294	0.000495296	0.000453107
780	0.000330003	0.000449949	0.000623517	0.000696819
781	0.000476946	0.000510646	0.000490998	0.000317299
782	0.000476946	0.000502568	0.000718306	0.000610863
783	0.000292997	0.000260591	0.000283408	0.00020593
784	0.000292997	0.000291282	0.000242914	0.000227119
785	0.000356086	0.000344365	0.000331445	0.000271901
786	0.000356086	0.000379023	0.000388582	0.000306655
787	0.000251214	0.000277867	0.000330815	0.00029571
788	0.000251214	0.000271725	0.000380839	0.000358365
789	0.000611308	0.000621391	0.001024268	0.00165911
790	0.000611308	0.000813608	0.000613186	0.000257904
791	0.000184493	0.000187083	0.000290139	0.000289683
792	0.000184493	0.000207588	0.000308962	0.000352913
793	0.000162666	8.67669E-05	0	0
794	0.000162666	6.42186E-05	0	0
795	0.000150081	0.000119694	0.000133394	8.64902E-05
796	0.000150081	0.000245449	8.51085E-05	7.69372E-05
797	0.000331346	0.000381929	0.000469681	0.000426845
798	0.000331346	0.000416056	0.000555001	0.000591983
799	0.000102773	0.000115375	0.000195879	0.000210614
800	0.000102773	0.000204296	0.000140981	0.000184031
801	6.28054E-05	5.70056E-05	7.55202E-05	5.59602E-05
802	6.28054E-05	8.10829E-05	5.4138E-05	6.97613E-05
803	0.00036444	0.000320599	0.000289628	0.000249207
804	0.00036444	0.000481419	0.000302203	0.000242709
805	0.000319881	0.000383259	0.000401354	0.000276671
806	0.000319881	0.000562207	0.000601083	0.000710515
807	0.000304223	0.000124979	0	0
808	0.000304223	0.000280989	0	0
809	0.000333623	0.000398929	0.000472379	0.000432617
810	0.000333623	0.000381096	0.000672421	0.000746072
811	8.85309E-05	7.5308E-05	0.0001788	0.00022813
812	8.85309E-05	0.000141122	0.000118418	0.000156961
813	0.000595878	0.000223349	2.02794E-06	0
814	0.000595878	0.000592955	5.39276E-06	4.21621E-06
815	0.000226802	0.000188963	7.6412E-05	1.97327E-05
816	0.000226802	0.000191871	0.000116052	0.000114558
817	0.00037917	0.000238377	5.01185E-05	4.26551E-06
818	0.00037917	0.000263485	4.79004E-05	2.39094E-05
819	0.00045603	0.000362266	0.000159379	5.02588E-05
820	0.00045603	0.000548154	0.000147524	7.61263E-05
821	0.00026909	0.000176382	6.05648E-05	9.17598E-06
822	0.00026909	0.000278355	7.85779E-05	5.51616E-05
823	0.000259311	0.000267922	0.000309017	0.000321526
824	0.000259311	0.000340978	0.000325377	0.00041701
825	0.000280805	0.000353207	0.000415749	0.000417382
826	0.000280805	0.000470117	0.000569708	0.000595277
827	0.000260548	0.000213831	0.000225442	0.00024227
828	0.000260548	0.000218068	0.000203934	0.000124028
829	0.000521346	0.000522165	0.000693909	0.000710124
830	0.000521346	0.000590838	0.0007202	0.000694917
831	0.000267856	0.000223893	0.000167895	0.00016293
832	0.000267856	0.000243996	0.000160182	0.000148583
833	0.000388292	0.000466204	0.000123804	1.46562E-05
834	0.000388292	0.000358558	3.591E-05	5.81682E-06
835	0.000221587	0.000369052	0.000444677	0.000429173
836	0.000221587	0.000362096	0.000534288	0.000615082
837	0.000340613	0.000301702	0.000330375	0.000331779
838	0.000340613	0.000456428	0.000378589	0.000353573
839	3.59748E-05	3.66621E-05	4.35528E-05	4.1099E-05
840	3.59748E-05	1.13921E-05	4.85196E-05	5.13934E-05
841	0.000405939	0.000274034	0.00018286	8.53344E-05
842	0.000405939	0.000327815	7.44849E-05	3.21989E-05
843	0.000363996	0.000358091	0.000402012	0.000362833
844	0.000363996	0.000324699	0.000420386	0.000389836
845	6.23176E-05	7.09914E-05	9.86011E-05	8.50099E-05
846	6.23176E-05	0.000104347	8.26298E-05	0.000109737
847	0.000173771	0.000134425	8.08459E-05	7.70104E-05
848	0.000173771	0.000175168	0.000111022	0.000137056
849	0.000256188	0.000304224	0.000207519	0.000111202
850	0.000256188	0.000342188	0.000348772	0.000415745
851	0.00012018	0.00019996	0.000225809	0.000218355
852	0.00012018	0.000163615	0.000260795	0.000257319
853	0.000268897	0.000402736	0.00045959	0.000416062
854	0.000268897	0.000364465	0.000585589	0.00053643
855	0.000279656	0.00031627	0.000104444	3.88591E-05
856	0.000279656	0.000300083	0.000378926	0.000559146
857	0.000325069	0.000380407	0.000451741	0.000421118
858	0.000325069	0.000444993	0.000679718	0.000723054
859	0.000379595	0.000393777	0.000455939	0.0004268
860	0.000379595	0.000506733	0.000653771	0.000739271
861	2.90684E-05	4.9415E-05	7.41528E-06	2.97344E-07
862	2.90684E-05	5.69018E-05	4.20965E-06	0
863	0.001564526	0.001607693	0.00280811	0.005067085
864	0.001564526	0.002248071	0.00128193	0.000407912
865	0.000141289	9.22309E-05	6.2054E-05	2.32817E-05
866	0.000141289	0.000127434	4.003E-05	2.48835E-05
867	0.00021172	0.000295673	0.000240591	0.000155663
868	0.00021172	0.000210203	0.000203656	0.000126921
869	0.000471296	0.000351182	0.000155681	5.12138E-05
870	0.000471296	0.000343054	8.25717E-05	1.01769E-05
871	0.000190351	7.58712E-05	0	0
872	0.000190351	0.000173378	2.71766E-07	1.70037E-06
873	0.000158293	0.000189073	0.000207918	0.000192943
874	0.000158293	9.00276E-05	0.000203893	0.000158409
875	0.000241272	0.000193762	2.72645E-05	3.71331E-07
876	0.000241272	0.000195956	5.15123E-05	2.47904E-05
877	0.000274127	0.000273153	0.000125088	5.65006E-05
878	0.000274127	0.000224855	0.000112536	6.71381E-05
879	0.000163842	8.12204E-05	9.27903E-06	0
880	0.000163842	6.67016E-05	0	0
881	0.000207593	0.000156133	7.52282E-05	1.92084E-05
882	0.000207593	7.46972E-05	4.90488E-05	2.06633E-05
883	0.000424728	0.000442315	0.000342863	0.00020011
884	0.000424728	0.000360882	0.000164188	6.59292E-05
885	0.000504708	0.000614653	0.000754105	0.000707504
886	0.000504708	0.00054078	0.000386007	0.000314607
887	0.00031628	7.43479E-05	2.7137E-06	0
888	0.00031628	9.07557E-05	0	0
889	0.000463006	0.000383992	0.000184081	5.94074E-05
890	0.000463006	0.000497154	0.000130917	7.14348E-05
891	0.000101927	0.00011096	1.66971E-05	0
892	0.000101927	7.22733E-05	5.01484E-06	0
893	0.000142429	0.000154874	0.000203369	0.000181414
894	0.000142429	4.69381E-05	0.000261135	0.000331064
895	0.000198539	0.000146451	5.95884E-05	1.70677E-05
